trade_id,symbol,direction,entry_time,entry_price,lots,exit_time,exit_price,holding_hours,holding_bars,spread_cost,commission,slippage,gap_slippage,swap_cost,total_cost,gross_pnl,net_pnl,mfe,mae,time_to_mfe,time_to_mae,mfe_efficiency,mae_efficiency,stop_efficiency,r_multiple,initial_stop,final_stop,stop_adjustments,energy_at_entry,regime_at_entry,energy_at_exit,regime_at_exit,pe_at_entry,forward_release_5,forward_release_10,pe_recovery_efficiency,pe_exploitation,avg_energy,max_energy,avg_damping,max_jerk,avg_buying_pressure,energy_trend,regime_changes,flow_consistency,time_to_max_energy
76,XAUUSD,long,2024-12-18T05:00:00,2647.49,0.1,2024-12-18T10:00:00,2644.55,5.0,5,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-29.399999999995998,-30.199999999996,1.9500000000002728,4.729999999999563,3,2,0.0,0.0,1.0,-0.621564482029571,2641.272857142857,2643.5871428571427,4,6.336799999999806,overdamped,2.5992000000004563,critical,0.0,0.001756433646469431,0.0019906247993321706,-0.6322389593843785,0.0,1.4453100000001844,2.8560500000007827,1.2809820350944328,0.0,0.49226669340459067,0.9565659226930322,2,1.0,3
77,XAUUSD,long,2024-12-20T14:00:00,2603.72,0.1,2024-12-20T16:00:00,2609.63,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,59.10000000000309,58.300000000003095,10.41000000000031,3.1099999999996726,2,2,0.5677233429394941,0.7012487992315485,0.47811170577745576,1.9003215434086596,2597.4199999999996,2602.397142857143,1,0.16820000000022156,overdamped,17.82045000000152,overdamped,0.2817796391076044,0.010888267555651285,0.010888267555651285,0.2084656084656167,0.8055334758443952,8.911125000000759,17.82045000000152,1.5390735545828877,0.0,0.508579881656759,9899.250000018854,0,1.0,2
78,XAUUSD,short,2024-12-24T01:00:00,2613.32,0.1,2024-12-24T04:00:00,2617.6,3.0,3,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,-42.79999999999745,-48.390999999997454,0.2600000000002183,4.690000000000055,1,3,0.0,0.0,1.0,-0.9125799573560118,2618.7271428571426,2617.9714285714285,2,2.69120000000038,overdamped,0.39604999999988666,critical,0.26282352283821464,0.0025446168916644055,0.0031224171181926156,-0.6436188737651136,-0.6231418863466347,1.1746999999998504,2.4199999999996,1.2783971844374098,0.0,0.771727310672266,-0.8363429752066314,1,1.0,1
79,XAUUSD,long,2024-12-26T07:00:00,2627.36,0.1,2024-12-26T16:00:00,2623.15,9.0,9,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-42.100000000000364,-42.90000000000036,3.7100000000000364,5.640000000000327,9,9,0.0,0.0,0.5232961108971195,-0.7464539007091829,2621.05,2622.9914285714285,7,0.05444999999997599,critical,6.40819999999974,critical,0.5058765880169114,0.001412069195196695,0.0021428435495842234,-1.1347665704341823,-0.31675095385033764,1.2406999999999622,6.40819999999974,1.4062445598711468,0.0,0.4071570767479466,13.200997229921759,0,1.0,9
80,XAUUSD,short,2024-12-27T17:00:00,2615.83,0.1,2024-12-30T02:00:00,2624.02,57.0,8,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,-81.90000000000055,-87.49100000000054,3.0900000000001455,10.269999999999982,6,8,0.0,0.0,0.0,-0.7974683544303864,2622.06,2622.9528571428573,2,4.380800000000107,critical,2.7378000000003406,overdamped,0.0,0.0021255285149589594,0.00416313049063004,-1.473015951551449,0.0,5.61262499999978,18.78844999999788,1.2985885303222429,0.0,0.6649614420380454,-0.04140333677609549,3,1.0,7
81,XAUUSD,long,2024-12-31T17:00:00,2613.73,0.1,2024-12-31T18:00:00,2625.66,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,119.29999999999836,118.49999999999837,12.900000000000091,1.300000000000182,1,1,0.9248062015503684,0.899224806201537,0.0,9.176923076921668,2615.237142857143,2615.237142857143,0,0.17404999999981755,critical,70.32980000000151,overdamped,0.0,0.005226007613290859,0.007927004227480635,0.8733929519023053,0.0,70.32980000000151,70.32980000000151,1.4793472123259057,0.0,0.9352112676056299,0.0,0,1.0,1
82,XAUUSD,short,2025-01-03T20:00:00,2641.85,0.1,2025-01-06T04:00:00,2641.44,56.0,7,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,4.099999999998545,-1.4910000000014545,5.119999999999891,5.570000000000164,4,7,0.08007812499997329,0.0,0.7477678571428275,0.07360861759422664,2650.6871428571426,2646.8585714285714,4,1.6561999999994703,overdamped,1.6744499999998668,overdamped,0.34555563925058547,0.0019380358460926589,0.0027405038136153765,0.08007812499997329,0.04491151615248136,1.3645428571428717,2.8322000000002596,1.1884086647320444,0.0,0.5437819217192973,412.4444444430746,0,1.0,2
83,XAUUSD,long,2025-01-07T13:00:00,2643.97,0.1,2025-01-07T16:00:00,2662.35,3.0,3,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,183.8000000000011,183.00000000000108,20.29000000000042,1.919999999999618,3,1,0.9058649581074288,0.9053721044849887,0.6657044286418173,9.572916666668629,2640.0785714285716,2653.5857142857144,2,3.2257999999999076,critical,56.28605000000135,critical,0.0,0.007674065893334804,0.007674065893334804,0.9058649581074288,0.0,23.867566666667244,56.28605000000135,1.292497637033288,0.0,0.8763906805306018,4.485729183417528,2,1.0,3
84,XAUUSD,long,2025-01-15T03:00:00,2672.73,0.1,2025-01-15T16:00:00,2693.84,13.0,13,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,211.10000000000127,210.30000000000126,21.420000000000073,3.449999999999818,13,2,0.9855275443510764,0.8389355742297009,0.74869947979194,6.118840579710504,2668.598571428571,2684.6357142857146,10,4.263200000000213,overdamped,41.223200000003466,underdamped,0.0,0.002510551049118515,0.006094914543985311,3.146038899714964,0.0,5.821692307692451,41.223200000003466,1.175390375779563,0.0,0.584078550634752,9.367486544945418,1,1.0,13
85,XAUUSD,long,2025-01-21T06:00:00,2724.21,0.1,2025-01-21T12:00:00,2721.25,6.0,6,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-29.600000000000364,-30.400000000000365,8.75,6.179999999999836,4,6,0.0,0.29371428571430447,0.579591836734731,-0.47896440129451695,2714.081428571428,2719.152857142857,3,0.2520500000000258,critical,2.1840500000003042,critical,0.3679860959326484,0.0032119403423377787,0.0032119403423377787,-0.33828571428571846,-0.29527026834995407,7.735999999999788,21.19004999999846,1.3327835849610483,0.0,0.4365613524823351,-0.5760813656699265,0,1.0,5
86,XAUUSD,short,2025-01-23T09:00:00,2753.21,0.1,2025-01-23T12:00:00,2745.91,3.0,3,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,73.00000000000182,72.20000000000182,12.240000000000236,1.7399999999997817,3,2,0.5964052287581733,0.8578431372549226,0.6016573295985072,4.195402298851206,2755.9957142857143,2748.6314285714284,1,0.6727999999998312,critical,22.78125,critical,0.0,0.004438487717883711,0.006243666437841215,0.5973770025360274,0.0,7.611916666666668,22.78125,1.3623017921111504,0.0,0.3338050263738537,624.0000000000841,0,1.0,3
87,XAUUSD,long,2025-01-24T08:00:00,2775.3,0.1,2025-01-24T19:00:00,2771.96,11.0,11,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-33.400000000001455,-34.20000000000145,10.739999999999782,5.300000000000182,10,11,0.0,0.5065176908752058,0.6354083532854791,-0.6301886792452889,2767.0614285714287,2773.8857142857146,6,4.774050000000449,critical,7.03125,critical,0.0,0.0018700748390258512,0.0038734690789070693,-0.6435429605520475,0.0,3.243704545454659,7.683200000000285,1.3782928447456397,0.0,0.4427321287115474,6.278349981886329,0,1.0,9
88,XAUUSD,short,2025-01-27T07:00:00,2758.2,0.1,2025-01-27T11:00:00,2757.22,4.0,4,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,9.800000000000182,9.000000000000181,10.799999999999727,1.580000000000382,3,4,0.09074074074074472,0.8537037037036647,0.5912698412698417,0.6202531645568236,2765.24,2758.8542857142857,2,4.440200000000054,overdamped,30.498049999999573,underdamped,0.10621323777151337,0.003915597128562007,0.0050105141034008285,0.09074074074074472,0.33451968073168264,14.350274999999666,30.498049999999573,1.1431784243150442,0.0,0.49600691127901614,1.5198335977265776,2,1.0,4
89,XAUUSD,long,2025-01-28T21:00:00,2762.18,0.1,2025-01-29T09:00:00,2759.26,12.0,11,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,-29.19999999999618,-36.80899999999618,4.0300000000002,2.919999999999618,6,11,0.0,0.2754342431763094,1.0,-1.0,2755.77,2760.66,10,2.7847999999992274,overdamped,1.0224499999997658,overdamped,0.0,0.0010245604888927244,0.0014662438091928717,-1.0317946492152255,0.0,0.8566363636363011,3.7264500000000496,1.0696061904750584,0.0,0.3740477046810517,-0.7256235827665065,0,1.0,1
90,XAUUSD,short,2025-02-03T06:00:00,2774.52,0.1,2025-02-03T11:00:00,2796.6,5.0,5,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-220.79999999999927,-221.59999999999928,0.23999999999978172,26.019999999999982,1,5,0.0,0.0,1.0,-0.848578016910067,2791.1142857142854,2790.05,3,6.734450000000267,overdamped,27.380000000000674,underdamped,0.1658591208053646,0.009378198751495748,0.013483413347173514,-0.848578016910067,-4.798128230808351,11.983510000000074,27.380000000000674,1.2235120504780537,0.0,0.7396312569258227,0.3666459523471473,2,1.0,5
91,XAUUSD,long,2025-02-03T20:00:00,2817.18,0.1,2025-02-04T01:00:00,2814.69,5.0,4,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-24.899999999997817,-25.699999999997818,5.860000000000127,4.649999999999636,2,4,0.0,0.2064846416383046,0.031204290589904888,-0.5354838709677369,2812.8257142857146,2813.0085714285715,2,4.5,critical,1.6744499999998668,critical,0.2257000870246326,0.002076537258757808,0.0026373798004393867,-0.42564253651721035,-0.39160932441009855,3.6331875000000675,7.605000000000355,1.3513008612179043,0.0,0.4137800325386792,-0.7798224852071284,0,1.0,1
92,XAUUSD,short,2025-02-06T12:00:00,2859.48,0.1,2025-02-06T13:00:00,2859.3,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,1.799999999998363,0.9999999999983629,3.7100000000000364,2.380000000000109,1,1,0.04851752021558882,0.3584905660377127,0.0,0.07563025210076808,2861.7628571428572,2861.7628571428572,0,5.088050000000174,critical,0.0012499999999863575,critical,0.0,0.006316076618276035,0.008771162878536156,0.00996639400132578,0.0,0.0012499999999863575,0.0012499999999863575,1.4143330392307798,0.0,0.5829228243021506,0.0,0,1.0,1
93,XAUUSD,short,2025-02-10T01:00:00,2855.96,0.1,2025-02-10T04:00:00,2872.0,3.0,3,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,-160.39999999999964,-165.99099999999964,0.15999999999985448,20.679999999999836,1,3,0.0,0.0,1.0,-0.7756286266924609,2871.86,2871.63,1,0.23805000000003765,overdamped,8.040050000000875,overdamped,0.7439957552431449,0.005319037401010617,0.01310887601260904,-1.0558912703919985,-0.754886720661489,8.975100000000456,18.78845000000067,1.7172243907594984,0.0,0.6663608595322593,-0.5720748651431816,0,1.0,1
94,XAUUSD,short,2025-02-14T21:00:00,2884.04,0.1,2025-02-17T06:00:00,2903.69,57.0,8,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,-196.5000000000009,-202.09100000000092,7.039999999999964,20.670000000000073,2,8,0.0,0.0,0.0,-0.9506531204644423,2899.1357142857146,2899.941428571429,3,4.774050000000449,critical,9.856800000000243,critical,0.3742690232488412,0.0034362354670819427,0.007378717531735837,-1.9827974838412528,-1.8204442833320278,15.55713125000009,71.88004999999738,1.3396456152915301,0.0,0.5627040534188673,0.8436158572511392,0,1.0,6
95,XAUUSD,short,2025-02-25T13:00:00,2937.51,0.1,2025-02-25T15:00:00,2928.65,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,88.60000000000127,87.80000000000128,13.420000000000073,3.869999999999891,2,2,0.660208643815207,0.7116244411326476,0.25090483287204635,2.2894056847546196,2941.787142857143,2938.42,1,0.9521999999995231,overdamped,50.90404999999688,critical,0.39524557141110483,0.012568467852024357,0.016772708858863606,0.2399783315276303,0.7631103706536615,25.818049999998188,50.90404999999688,1.4213955597296746,0.0,0.3513454731750971,68.53630216519646,0,1.0,2
96,XAUUSD,long,2025-03-03T08:00:00,2863.9,0.1,2025-03-03T09:00:00,2865.66,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,17.599999999997635,16.799999999997635,2.1900000000000546,2.0900000000001455,1,1,0.8036529680364016,0.04566210045657837,0.0,0.8421052631577229,2861.8442857142854,2861.8442857142854,0,6.055200000000063,critical,1.4280500000000922,critical,0.29220209392721425,0.003400956737316171,0.009305492510213377,0.18069815195069847,0.21031560350501421,1.4280500000000922,1.4280500000000922,1.3629949576435598,0.0,0.8831775700934634,0.0,0,1.0,1
97,XAUUSD,long,2025-03-11T16:00:00,2913.18,0.1,2025-03-11T17:00:00,2918.11,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,49.30000000000291,48.50000000000291,9.010000000000218,6.309999999999945,1,1,0.5471698113207738,0.29966703662599414,0.0,0.7812995245642367,2908.3,2908.3,0,0.11520000000000873,critical,12.801799999999725,critical,0.28379530745494014,0.003089396846755618,0.003089396846755618,0.547779658120864,0.5963131539037749,12.801799999999725,12.801799999999725,1.3588516335366985,0.0,0.7428198433420358,0.0,0,1.0,1
98,XAUUSD,long,2025-03-18T07:00:00,3011.48,0.1,2025-03-18T09:00:00,3012.03,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,5.500000000001819,4.700000000001819,5.739999999999782,5.309999999999945,1,2,0.09581881533104579,0.07491289198603701,0.11597809855650787,0.10357815442564737,3006.2842857142855,3006.95,1,0.15679999999996944,critical,2.9524499999996023,critical,0.08555022786647323,0.005246589716684216,0.008909240639154145,0.034810126582289595,0.213482134084052,3.6963249999998284,4.440200000000054,1.3160087085074337,0.0,0.6025161759697957,-0.3350637358678514,0,1.0,1
99,XAUUSD,long,2025-03-25T15:00:00,3020.75,0.1,2025-03-25T16:00:00,3021.83,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,10.799999999999272,9.999999999999272,2.5300000000002,6.5300000000002,1,1,0.4268774703556687,0.0,0.0,0.16539050535986127,3015.0899999999997,3015.0899999999997,0,4.0327999999991215,critical,0.5512499999997135,critical,0.0,0.005045087991101505,0.005045087991101505,0.07086637633011711,0.0,0.5512499999997135,0.5512499999997135,1.3724311732003582,0.0,0.83774834437084,0.0,0,1.0,1
100,XAUUSD,short,2025-04-01T20:00:00,3106.68,0.1,2025-04-02T01:00:00,3114.07,5.0,4,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-73.90000000000327,-74.70000000000327,0.8699999999998909,14.0300000000002,1,4,0.0,0.0,1.0,-0.5267284390591748,3122.167142857143,3119.7085714285713,2,25.063199999999483,critical,9.116449999999922,critical,0.0,0.004519308455677611,0.00935728609733242,-0.5263515820903698,0.0,10.999037500000174,25.063199999999483,1.3526574732695023,0.0,0.5308097008707953,-0.6362615308500068,0,1.0,1
101,XAUUSD,short,2025-04-03T16:00:00,3076.4,0.1,2025-04-03T17:00:00,3086.19,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-97.89999999999964,-98.69999999999963,22.13000000000011,17.049999999999727,1,1,0.0,0.22955264347041826,0.0,-0.5741935483871038,3089.8885714285716,3089.8885714285716,0,139.77919999999665,critical,47.72644999999982,critical,0.0,0.019187637739479707,0.019187637739479707,-0.16585110854581356,0.0,47.72644999999982,47.72644999999982,1.2790625979139594,0.0,0.815722307299647,0.0,0,1.0,1
102,XAUUSD,long,2025-04-08T14:00:00,3008.98,0.1,2025-04-08T20:00:00,2986.09,6.0,6,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-228.89999999999873,-229.69999999999874,13.7199999999998,24.610000000000127,3,6,0.0,0.0,0.10755935027072135,-0.9301097114993805,2998.43,2999.905714285714,2,2.2260500000002685,overdamped,118.5799999999944,underdamped,0.5176467554114085,0.0045530076437354,0.011372549019607776,-1.6708140251518784,-1.469579196286247,52.34254166666673,118.5799999999944,1.199221011567644,0.0,0.22543134980655244,2.2979930580275982,0,1.0,6
103,XAUUSD,short,2025-04-14T11:00:00,3228.03,0.1,2025-04-15T05:00:00,3223.74,18.0,17,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,42.900000000004184,37.30900000000418,34.29000000000042,3.619999999999891,6,2,0.12510936132984443,0.8944298629338044,0.5207682373036583,1.185082872928328,3235.118571428571,3217.2614285714285,11,4.590449999999229,critical,69.50204999999957,critical,0.343779764875923,0.008435485419900067,0.010622577857083242,0.15754682335660727,0.38658003383529244,28.94445588235312,140.28125,1.2762639660473445,0.0,0.5705748563488261,130.02469601276758,5,1.0,5
104,XAUUSD,long,2025-04-16T06:00:00,3267.78,0.1,2025-04-16T12:00:00,3307.02,6.0,6,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,392.3999999999978,391.5999999999978,49.98000000000002,1.4700000000002547,6,1,0.7851140456182426,0.9705882352941125,0.6515177499571218,26.693877551015635,3260.0985714285716,3292.6614285714286,5,2.7848000000003004,critical,21.385800000002735,underdamped,0.32873418331815657,0.01011087071611526,0.015297894282645424,1.1876476972904535,3.6528456524930353,29.423383333333934,94.94420000000275,1.1787899379425129,0.0,0.7922364963287473,-0.7747540134099596,4,1.0,1
105,XAUUSD,long,2025-04-21T08:00:00,3376.53,0.1,2025-04-22T04:00:00,3425.5,20.0,19,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,489.699999999998,482.090999999998,67.9699999999998,0.7699999999999818,18,1,0.7204649109901419,0.9886714727085482,0.8310809390697612,63.59740259740384,3359.69,3416.1785714285716,12,17.405000000000538,critical,41.041799999999505,underdamped,0.1945967571351913,0.006097958264969509,0.015936431968820136,2.3783460432515087,7.452875949688837,21.936497368421282,56.07405000000154,1.1042286942141308,0.0,0.6754898521198133,0.0022111657152799483,11,1.0,8
106,XAUUSD,short,2025-04-22T22:00:00,3381.48,0.1,2025-04-23T05:00:00,3379.22,7.0,6,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,22.600000000002183,17.00900000000218,67.7199999999998,5.210000000000036,3,6,0.03337271116361821,0.923065564087418,0.729811830225292,0.4337811900192327,3419.058571428571,3369.6357142857146,3,207.46845000000704,underdamped,64.52479999999628,underdamped,0.0,0.020029631907827486,0.020029631907827486,0.033367882525679585,0.0,345.16885833333396,1437.0160500000068,1.2023358234370551,0.0,0.6196982260377398,1.7990916209186154,0,1.0,3
107,XAUUSD,short,2025-04-25T16:00:00,3292.71,0.1,2025-04-25T23:00:00,3304.82,7.0,7,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-121.10000000000127,-121.90000000000127,27.610000000000127,19.800000000000182,1,7,0.0,0.2828685258964111,0.22926475914525002,-0.6116161616161624,3301.7342857142858,3295.4042857142854,6,0.39604999999988666,critical,135.301249999997,critical,0.543947746188875,0.008385190314361158,0.012035678817751977,-0.43860919956537747,-0.6761350952832614,38.311299999999605,135.301249999997,1.310861233022914,0.0,0.5592279263396626,0.8886153004341996,0,1.0,7
108,XAUUSD,long,2025-05-02T10:00:00,3252.91,0.1,2025-05-02T17:00:00,3250.48,7.0,7,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-24.299999999998363,-25.099999999998364,16.360000000000127,13.389999999999873,5,7,0.0,0.18154034229830263,0.4096227733147004,-0.18147871545928748,3241.7057142857143,3248.407142857143,3,0.5724499999996886,critical,0.0001999999999996362,overdamped,0.0,0.005029342957536522,0.009219437365312838,-0.14853300733495217,0.0,20.23070714285728,75.27644999999978,1.237287481110556,0.0,0.4503752596223373,-0.9999891078216733,4,1.0,6
109,XAUUSD,short,2025-05-07T14:00:00,3391.45,0.1,2025-05-07T17:00:00,3394.38,3.0,3,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-29.30000000000291,-30.10000000000291,9.849999999999909,6.5900000000001455,3,3,0.0,0.3309644670050552,0.8436548223350276,-0.4446130500759069,3402.7028571428573,3394.3928571428573,2,233.27999999999804,critical,5.951250000000941,critical,0.0,0.004608621040433692,0.008164601190634032,-0.18746111828185769,0.0,7.585916666666752,9.548449999999523,1.3894829653238936,0.0,0.6324984082813473,-0.37673130193892845,0,1.0,1
110,XAUUSD,long,2025-05-09T22:00:00,3338.68,0.1,2025-05-09T23:00:00,3329.0,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-96.79999999999836,-97.59999999999836,1.2000000000002728,13.019999999999982,1,1,0.0,0.0,0.0,-0.7434715821812481,3326.647142857143,3326.647142857143,0,2.6450000000004183,overdamped,47.43379999999787,overdamped,0.4051209877090306,0.021769082391843435,0.023886685756047302,-0.1331865712713244,-0.7156749542620547,47.43379999999787,47.43379999999787,1.4823020498759918,0.0,0.230661040787633,0.0,0,1.0,1
111,XAUUSD,short,2025-05-12T05:00:00,3271.92,0.1,2025-05-12T11:00:00,3222.8,6.0,6,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,491.1999999999989,490.3999999999989,55.710000000000036,12.809999999999945,6,2,0.8817088493986691,0.7700592353257955,0.6555376054568293,3.8345042935206948,3291.4014285714284,3254.8814285714284,4,26.572049999999734,overdamped,1507.00499999998,overdamped,0.0,0.00391513239932515,0.019587887234406753,3.8345042935206948,0.0,264.25203333332996,1507.00499999998,1.7559844592641367,0.0,0.478912521521712,56974.614366719914,0,1.0,6
112,XAUUSD,long,2025-05-13T13:00:00,3253.4,0.1,2025-05-13T16:00:00,3241.84,3.0,3,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-115.59999999999945,-116.39999999999945,5.230000000000018,16.0300000000002,2,3,0.0,0.0,0.0,-0.72114784778539,3241.6328571428567,3241.6328571428567,0,2.354450000000158,critical,27.08479999999759,critical,0.5483962237680831,0.008575643941722534,0.008575643941722534,-0.4143369175627207,-0.6479267585969714,11.405766666665905,27.08479999999759,1.3760520329216186,0.0,0.2456028385654769,266.504197530516,0,1.0,3
113,XAUUSD,short,2025-05-14T17:00:00,3191.42,0.1,2025-05-15T10:00:00,3149.85,17.0,16,0.7000000000000001,0.0,0.1,0.0,23.955,24.755,415.70000000000164,390.94500000000164,70.61000000000013,2.869999999999891,16,1,0.5887268092338208,0.959354199121939,0.781293624941835,14.484320557491897,3203.9542857142856,3148.7871428571425,11,21.320450000001305,overdamped,217.56980000000266,underdamped,0.0,0.006172723455722402,0.00732580073070009,2.1101787320807492,0.0,51.23743749999964,217.56980000000266,1.344132220941176,0.0,0.44094332052517815,3.721566840277925,2,1.0,16
114,XAUUSD,long,2025-05-15T22:00:00,3223.32,0.1,2025-05-16T05:00:00,3222.33,7.0,6,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,-9.900000000002365,-17.509000000002366,28.909999999999854,8.16000000000031,3,6,0.0,0.7177447250086354,0.8751791273410096,-0.12132352941178909,3202.8214285714284,3228.122857142857,4,2.2260500000002685,overdamped,216.11204999999924,underdamped,0.6799537952554952,0.008969013315463514,0.008969013315463514,-0.03424420615704744,-0.045170237028330486,77.43631666666522,216.11204999999924,1.162148969919456,0.0,0.674894475550161,4.926431066917525,0,1.0,6
115,XAUUSD,long,2025-05-19T05:00:00,3218.49,0.1,2025-05-19T07:00:00,3212.21,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-62.79999999999745,-63.59999999999745,12.090000000000146,10.329999999999927,2,2,0.0,0.14557485525229086,0.056244830438364604,-0.6079380445304733,3215.42,3216.1,1,392.8404500000056,overdamped,133.9884499999982,critical,0.0,0.004101314906415394,0.009336705525589776,-0.47575609755637005,0.0,92.49672499999865,133.9884499999982,1.4297713288151745,0.0,0.5301648918376489,1.6269669640231472,1,1.0,2
116,XAUUSD,short,2025-05-20T09:00:00,3213.69,0.1,2025-05-20T11:00:00,3222.81,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-91.19999999999891,-91.9999999999989,5.6599999999998545,11.75,2,2,0.0,0.0,0.0,-0.7761702127659481,3222.348571428571,3222.348571428571,0,5.8140499999995034,critical,84.1104499999974,critical,0.0,0.007943669334262556,0.022374824200032315,-0.3572479119962319,0.0,45.93612499999881,84.1104499999974,1.376802250665293,0.0,0.47936373023276624,9.836461903166155,0,1.0,2
117,XAUUSD,long,2025-05-20T18:00:00,3282.53,0.1,2025-05-21T05:00:00,3294.66,11.0,10,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,121.29999999999654,113.69099999999655,32.08999999999969,9.050000000000182,10,1,0.37799937675287537,0.7179806793393497,0.9001023905978709,1.340331491712642,3258.6757142857145,3287.56,8,226.41920000000425,critical,38.89620000000144,underdamped,0.0,0.003844607192035354,0.0097790721762548,0.9611698135337544,0.0,23.361360000000634,81.15380000000302,1.2660267942094467,0.0,0.5384968192099937,1.888035016205065,2,1.0,9
118,XAUUSD,long,2025-05-23T16:00:00,3357.46,0.1,2025-05-23T17:00:00,3340.35,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-171.10000000000127,-171.90000000000128,7.289999999999964,20.170000000000073,1,1,0.0,0.0,0.0,-0.8482895389191901,3337.6,3337.6,0,40.41005000000212,underdamped,145.18079999999938,critical,0.0,0.006076727622599496,0.006076727622599496,-0.8386280644810533,0.0,145.18079999999938,145.18079999999938,1.2912758164316216,0.0,0.09978150036417453,0.0,0,1.0,1
119,XAUUSD,short,2025-05-26T16:00:00,3334.33,0.1,2025-05-26T18:00:00,3337.34,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-30.100000000002183,-30.900000000002183,2.7799999999997453,7.450000000000273,1,2,0.0,0.0,0.4414182939363742,-0.4040268456375984,3341.2042857142856,3339.9771428571426,1,0.6160500000001413,critical,0.5617999999999421,overdamped,0.13838570923731136,0.00279816334915858,0.004705593027684739,-0.322615219721355,-0.6523289786787065,4.422125000000305,8.282450000000667,1.4308016765131444,0.0,0.5981110589544523,-0.9321698289757382,1,1.0,1
120,XAUUSD,short,2025-05-29T02:00:00,3286.82,0.1,2025-05-29T03:00:00,3259.67,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,271.5000000000009,270.7000000000009,36.5,0.8899999999998727,1,1,0.7438356164383586,0.9756164383561678,0.0,30.505617977532555,3275.527142857143,3275.527142857143,0,0.00044999999999236027,critical,366.12179999999853,critical,0.0,0.01252312335702459,0.01252312335702459,0.6596009225857189,0.0,366.12179999999853,366.12179999999853,1.4140410279332625,0.0,0.24979941160737423,0.0,0,1.0,1
121,XAUUSD,long,2025-05-29T19:00:00,3321.56,0.1,2025-05-30T04:00:00,3312.56,9.0,8,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,-90.0,-97.609,9.61999999999989,11.889999999999873,1,8,0.0,0.0,0.371250371250362,-0.7569386038688054,3307.697142857143,3311.2685714285712,5,62.60805000000061,critical,4.590450000000606,critical,0.0,0.002902268224979941,0.007963173708580904,-0.9336043369912946,0.0,3.477412500000157,10.90445000000034,1.3677029221473354,0.0,0.44213492590800657,14.484736043180378,3,1.0,4
122,XAUUSD,long,2025-06-02T07:00:00,3308.77,0.1,2025-06-02T10:00:00,3344.52,3.0,3,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,357.5,356.7,36.679999999999836,0.0,3,1,0.9746455834242137,1.0,0.7383548839383058,0.0,3297.617142857143,3324.7,2,0.8450000000002365,overdamped,214.03804999999173,overdamped,0.6474322556749009,0.01521457262283641,0.02041908077868145,0.7101493750114417,1.6688416655902387,92.12769999999801,214.03804999999173,1.5424317980036077,0.0,0.7784530154471042,14.472108169845667,0,1.0,3
